PC1,PC2,PC3,PC4,PC5,Class
0.862678030209486,-2.1994250970063094,-0.9164223303693639,0.3747799066564449,-0.2627038903716597,0
2.6700936183836745,-1.461362110217828,-1.5838134314875982,-1.3675916910650798,2.8253227635977214,0
2.736889118742466,-1.3811559451393558,-0.5023969615961705,-0.3952810003918368,2.1282897455946315,0
2.761943615906405,-0.759293258156909,-0.29504906597524383,-1.0491564996102434,2.8247467097241468,0
1.4634364756027565,-1.544218001865019,-0.1743550811768679,0.07579603536597879,0.613524877858848,0
2.234261134272175,-1.2878434152192462,-0.5754769659887258,-0.5784244715970387,1.6831286022650194,0
2.1337746975161536,0.13597242264458884,0.38253034363108224,-0.6806121707440823,2.2697133910908533,0
1.9591588221727776,0.00818550702859759,0.1801527114206158,-0.7126620227455304,2.1614299818533063,0
2.015768757980937,-0.18408759642725336,0.004904047071304312,-0.6224475493411477,2.205888517534586,0
2.0604007322172597,0.30761805977622814,0.5507670111134884,-0.8138459578841775,2.202117868540034,0
2.121773841748748,-0.08303662132817662,0.16786615240025685,-0.5915906023152502,2.2600384534920153,0
1.9334627533549213,0.2734316540100029,0.5825199412414283,-0.866964882653294,2.027972289289626,0
1.8999698401725613,0.08492887272485909,0.3541490577055251,-0.828791288719867,1.920190868747497,0
2.11889602815034,-0.3491092741975199,0.7874543890641322,-0.32359197372120735,1.5390923113922192,0
2.894919028256196,-1.268140156669307,0.4099826915769429,0.5852307135157562,1.3848034161637848,0
2.031541635674168,-0.11557680470343551,0.11068824390599774,-0.6766217175907392,2.1981208888614288,0
3.050310915606072,-1.3935462539329802,0.36071429273606875,0.7371697790328111,1.4208635200064792,0
2.1338203945039393,0.1946792828503786,0.30664387260631176,-0.9294709154256888,2.164985267180366,0
2.121933079916301,0.23864944507027788,0.6549964018444939,-0.8353002644538222,2.159422115376086,0
2.0530824566384642,-0.04662431448336817,0.7136352973513186,-0.6106661330140719,1.8667209740305195,0
2.0527852975908556,0.05057457849125291,0.14894021435463312,-0.7972776186859787,2.1529122304851205,0
1.9538345968784216,0.09874354548008242,0.4096263306335292,-0.7919660448600407,1.988686830404965,0
2.7205277113945865,-0.9337557504679669,0.5324309956074166,0.24542961229463028,1.4395737471899208,0
2.2329919295427776,-0.30495400768136455,0.7761054282074689,-0.3278328260359174,1.6174351303445607,0
1.9622784190388192,0.19335958047965315,0.39355570044574933,-0.7820588202910699,2.1240817117943123,0
1.969165575485195,-0.22575768425792878,0.09425411448113134,-0.6821305521349549,1.9340776572950487,0
3.1677750956410775,-1.5655951114495499,0.6736564115875479,1.743050765803786,0.23364102086257652,0
3.437347717855645,-1.9379764517882259,0.3132071069084376,1.4592342059782488,1.3023956743755054,0
